right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20,label
0.19858141243457794,0.7431275844573975,-3.203432470400003e-07,0.24079762399196625,0.6361022591590881,-0.009336457587778568,0.2486826479434967,0.5019964575767517,-0.01999298483133316,0.24918608367443085,0.39753592014312744,-0.03076753206551075,0.240096777677536,0.30560189485549927,-0.038207922130823135,0.16526374220848083,0.4295193552970886,-0.03853725641965866,0.2542884349822998,0.42235395312309265,-0.06785737723112106,0.25774216651916504,0.49709394574165344,-0.07688707858324051,0.23373685777187347,0.5151121616363525,-0.08298088610172272,0.14032939076423645,0.48684656620025635,-0.05031668767333031,0.25019511580467224,0.4873727560043335,-0.07676098495721817,0.24612945318222046,0.5623651146888733,-0.07227802276611328,0.2203022539615631,0.5750088095664978,-0.07087121903896332,0.1290731430053711,0.5604950189590454,-0.06432688981294632,0.23532874882221222,0.5677081942558289,-0.08634607493877411,0.2321762889623642,0.6329324841499329,-0.0724983662366867,0.20906490087509155,0.6435055732727051,-0.06545142084360123,0.12734729051589966,0.6399027109146118,-0.08055447041988373,0.2079005092382431,0.6471752524375916,-0.09747857600450516,0.20967119932174683,0.6863389015197754,-0.09581519663333893,0.19101208448410034,0.693619966506958,-0.09497508406639099,1
0.19644173979759216,0.7432810068130493,-3.390353811028035e-07,0.2333933562040329,0.6340392827987671,-0.01938140206038952,0.235804945230484,0.4892481565475464,-0.02968934364616871,0.23164671659469604,0.38410186767578125,-0.03777073696255684,0.22225363552570343,0.29170292615890503,-0.04201800748705864,0.1476692259311676,0.42080435156822205,-0.03694416955113411,0.24244770407676697,0.424540638923645,-0.06738680601119995,0.24108575284481049,0.49911075830459595,-0.08179394900798798,0.2114698588848114,0.5132468342781067,-0.09218769520521164,0.12369034439325333,0.481113076210022,-0.04199592396616936,0.23646271228790283,0.49329304695129395,-0.06870796531438828,0.2290116846561432,0.5609728693962097,-0.0694628357887268,0.2014276385307312,0.5711848735809326,-0.07193940877914429,0.11479789018630981,0.5600141882896423,-0.05044196918606758,0.22176963090896606,0.5731741189956665,-0.07523267716169357,0.21715645492076874,0.6325803399085999,-0.06834305822849274,0.19345220923423767,0.6441924571990967,-0.06490953266620636,0.11638159304857254,0.6444879770278931,-0.061673857271671295,0.19858795404434204,0.6592212915420532,-0.08223772048950195,0.19775614142417908,0.6936936974525452,-0.08585207909345627,0.17698918282985687,0.7005005478858948,-0.08795271813869476,1
0.1907779574394226,0.7458360195159912,-3.483720831809478e-07,0.22033700346946716,0.6309316754341125,-0.01896003820002079,0.21994903683662415,0.482298880815506,-0.030358221381902695,0.2145688682794571,0.3736814260482788,-0.0396282933652401,0.2062368541955948,0.28049328923225403,-0.045305874198675156,0.12946069240570068,0.4182794392108917,-0.037301287055015564,0.222771555185318,0.42244914174079895,-0.0670926496386528,0.22237969934940338,0.4984090030193329,-0.08205646276473999,0.19313141703605652,0.5141932368278503,-0.09346168488264084,0.10695076733827591,0.488057017326355,-0.04307066276669502,0.2179379165172577,0.498436838388443,-0.0686659961938858,0.21113547682762146,0.5638856291770935,-0.07081568986177444,0.18391849100589752,0.5757871866226196,-0.0753476694226265,0.0992470532655716,0.5744816064834595,-0.05198051780462265,0.20544588565826416,0.5867973566055298,-0.0756327211856842,0.20061089098453522,0.6421446800231934,-0.07021981477737427,0.17667660117149353,0.6540161371231079,-0.06863667070865631,0.1016426831483841,0.6651067137718201,-0.06359104067087173,0.1856352984905243,0.6760877370834351,-0.08343477547168732,0.18447856605052948,0.7067476511001587,-0.08774169534444809,0.16202408075332642,0.7136233448982239,-0.09086790680885315,1
0.18506154417991638,0.7556556463241577,-3.49385004483338e-07,0.21077972650527954,0.6368429064750671,-0.019039034843444824,0.20565378665924072,0.4825942814350128,-0.02955617569386959,0.19811946153640747,0.3710232973098755,-0.038600269705057144,0.19089266657829285,0.2750714421272278,-0.04450152441859245,0.10680454969406128,0.4300130307674408,-0.03329046443104744,0.2032656967639923,0.42987605929374695,-0.06517460197210312,0.21009017527103424,0.5073446035385132,-0.08281655609607697,0.18460649251937866,0.5261389017105103,-0.09536124765872955,0.08273111283779144,0.5060244202613831,-0.03905045613646507,0.20167067646980286,0.511048436164856,-0.06497550755739212,0.2003001570701599,0.5807555913925171,-0.0681619718670845,0.1758262813091278,0.5980809926986694,-0.07295295596122742,0.07558315992355347,0.5967773795127869,-0.04856530576944351,0.18935595452785492,0.6052491664886475,-0.07307358831167221,0.18897080421447754,0.6631811857223511,-0.0688224732875824,0.1670604944229126,0.6758219003677368,-0.06743469089269638,0.07881512492895126,0.6919127106666565,-0.06083093583583832,0.16898182034492493,0.6991161108016968,-0.07952287048101425,0.17346937954425812,0.7307171821594238,-0.082997627556324,0.1544279307126999,0.73687744140625,-0.08535333722829819,1
0.16436290740966797,0.7763507962226868,-4.0793727862364904e-07,0.1941220462322235,0.6489369869232178,-0.01967547833919525,0.18951213359832764,0.483759343624115,-0.029672877863049507,0.18260271847248077,0.3670809864997864,-0.037902116775512695,0.1747639775276184,0.26829126477241516,-0.04320225864648819,0.08709554374217987,0.4354076385498047,-0.031813278794288635,0.18999163806438446,0.4442698061466217,-0.06301555782556534,0.19465240836143494,0.5189684629440308,-0.08240583539009094,0.16653215885162354,0.536018431186676,-0.0976017490029335,0.06325005739927292,0.5186089873313904,-0.03783509135246277,0.1874483823776245,0.5325597524642944,-0.06342675536870956,0.18389122188091278,0.5977131128311157,-0.07018773257732391,0.15677209198474884,0.6107800602912903,-0.07874619215726852,0.05662990361452103,0.6159462928771973,-0.04736809805035591,0.1741083264350891,0.6308416128158569,-0.07133254408836365,0.1717396080493927,0.687377393245697,-0.06872304528951645,0.1462574005126953,0.6964284777641296,-0.06963878124952316,0.060108982026576996,0.7164867520332336,-0.05993323028087616,0.15540416538715363,0.7278549671173096,-0.08013857901096344,0.1570809781551361,0.760442852973938,-0.0851631686091423,0.133256196975708,0.7671891450881958,-0.08894730359315872,1
0.15156030654907227,0.7866919040679932,-4.1879968648572685e-07,0.1841123402118683,0.6559234857559204,-0.023664414882659912,0.17630624771118164,0.4925680160522461,-0.035529617220163345,0.16738611459732056,0.3747190237045288,-0.04577965661883354,0.16105800867080688,0.2684229612350464,-0.05283694341778755,0.0699891522526741,0.4508212208747864,-0.03578370064496994,0.18046700954437256,0.4574274718761444,-0.07060535997152328,0.18234886229038239,0.5333520770072937,-0.09217503666877747,0.1507805734872818,0.5482387542724609,-0.10902746766805649,0.04591374099254608,0.5371890664100647,-0.041439905762672424,0.1792733073234558,0.5476050972938538,-0.07107563316822052,0.1708396077156067,0.6139732599258423,-0.07799110561609268,0.14045414328575134,0.6242973208427429,-0.08659492433071136,0.04040941596031189,0.6374484300613403,-0.051376823335886,0.1654125601053238,0.6517706513404846,-0.078356072306633,0.157577782869339,0.7070395946502686,-0.07462166994810104,0.1287066638469696,0.7119567394256592,-0.07460331916809082,0.044506289064884186,0.7397056818008423,-0.06502621620893478,0.1431913673877716,0.7492053508758545,-0.08814798295497894,0.1392543464899063,0.7787958383560181,-0.09402229636907578,0.1114606261253357,0.7843443155288696,-0.09826773405075073,1
0.12949736416339874,0.8086379766464233,-4.126834198814322e-07,0.16808576881885529,0.6664576530456543,-0.02664908766746521,0.162719264626503,0.4988029897212982,-0.03977949917316437,0.15370240807533264,0.3778972625732422,-0.05148018151521683,0.14687997102737427,0.26358312368392944,-0.060418955981731415,0.05891060829162598,0.4598865211009979,-0.03695107623934746,0.17275959253311157,0.4762194752693176,-0.0733531266450882,0.1739436388015747,0.5461121797561646,-0.09688796103000641,0.14002776145935059,0.558599591255188,-0.11553994566202164,0.0328604057431221,0.550603449344635,-0.04253916069865227,0.16962751746177673,0.5691273808479309,-0.07378485798835754,0.1604764759540558,0.628342866897583,-0.08348164707422256,0.12683933973312378,0.6337267160415649,-0.0944683775305748,0.025822870433330536,0.6550759077072144,-0.052682485431432724,0.1541387438774109,0.6752098798751831,-0.0817451924085617,0.14586524665355682,0.7253060936927795,-0.07907122373580933,0.11377812176942825,0.7244779467582703,-0.07977578043937683,0.028309136629104614,0.7620306611061096,-0.06690752506256104,0.13082730770111084,0.7700871229171753,-0.09209201484918594,0.12696607410907745,0.7956137657165527,-0.0982445701956749,0.09807802736759186,0.7990827560424805,-0.10250696539878845,1
0.12095343321561813,0.8009960651397705,-3.666216628062102e-07,0.1584412306547165,0.6588168740272522,-0.03378519415855408,0.15650515258312225,0.4928436279296875,-0.05813659355044365,0.14749111235141754,0.36793360114097595,-0.0780891552567482,0.13805517554283142,0.25155067443847656,-0.09438420087099075,0.04954934120178223,0.474115788936615,-0.08918044716119766,0.16756370663642883,0.4863130748271942,-0.13412657380104065,0.17196422815322876,0.559018611907959,-0.15039163827896118,0.13438951969146729,0.5713251829147339,-0.16300229728221893,0.02404610812664032,0.5754634141921997,-0.09589312225580215,0.1650640219449997,0.5776491761207581,-0.1371477246284485,0.15789173543453217,0.6386431455612183,-0.13536791503429413,0.12228648364543915,0.6507429480552673,-0.1383986622095108,0.01940762996673584,0.6833432912826538,-0.10565817356109619,0.1511269360780716,0.6910372972488403,-0.1401195228099823,0.14438900351524353,0.7359889149665833,-0.12511081993579865,0.11198750138282776,0.7357121706008911,-0.11868985742330551,0.025410272181034088,0.7865692973136902,-0.12007001787424088,0.12825113534927368,0.7905064821243286,-0.15040059387683868,0.12653684616088867,0.8083844780921936,-0.15407483279705048,0.09989555925130844,0.8060888648033142,-0.15737801790237427,1
0.0994887501001358,0.8243755102157593,-4.5295874429029936e-07,0.14166434109210968,0.6685352325439453,-0.03865443915128708,0.14495998620986938,0.5036105513572693,-0.07292110472917557,0.13735559582710266,0.3767766058444977,-0.10113917291164398,0.12755051255226135,0.2524033486843109,-0.1238330528140068,0.0392853319644928,0.47460436820983887,-0.1154082641005516,0.16208726167678833,0.49149706959724426,-0.165103942155838,0.1640785038471222,0.5730926990509033,-0.1750534325838089,0.12427949905395508,0.5876545906066895,-0.18264642357826233,0.015242986381053925,0.5772048234939575,-0.12478026002645493,0.16306757926940918,0.5826494693756104,-0.17207500338554382,0.15001434087753296,0.6567482948303223,-0.16229040920734406,0.10598532855510712,0.6692340970039368,-0.1588703840970993,0.009349718689918518,0.6876826286315918,-0.136859729886055,0.14901521801948547,0.6986225843429565,-0.17400355637073517,0.1353049874305725,0.7542515993118286,-0.1471260040998459,0.09494534134864807,0.7570767402648926,-0.1333814114332199,0.013488218188285828,0.7982144951820374,-0.15478092432022095,0.11667520552873611,0.8109773397445679,-0.1893467903137207,0.11194849014282227,0.829894483089447,-0.18991820514202118,0.08275848627090454,0.8259631395339966,-0.19036203622817993,1
0.11484088003635406,0.821999192237854,-2.7765972276938555e-07,0.14016714692115784,0.6308771967887878,-0.013146164827048779,0.14075449109077454,0.4896194636821747,-0.06914334744215012,0.1378585398197174,0.38668015599250793,-0.1226038709282875,0.12368710339069366,0.2554451823234558,-0.17157970368862152,0.04451194033026695,0.4970886707305908,-0.17583627998828888,0.16550886631011963,0.4902549386024475,-0.22120149433612823,0.1646202653646469,0.5705599188804626,-0.20113171637058258,0.1261240392923355,0.5988547801971436,-0.18700313568115234,0.037232160568237305,0.6039539575576782,-0.20871664583683014,0.16235801577568054,0.5693619847297668,-0.23942959308624268,0.15169715881347656,0.6543694138526917,-0.17994390428066254,0.10446127504110336,0.6719425320625305,-0.1457216888666153,0.038107048720121384,0.719990611076355,-0.24066542088985443,0.14869952201843262,0.6953566670417786,-0.2615269422531128,0.13697674870491028,0.7547118067741394,-0.187535360455513,0.0917045921087265,0.7619034647941589,-0.14970147609710693,0.04431721195578575,0.8263146877288818,-0.2770715355873108,0.10698912292718887,0.8397724032402039,-0.3089413344860077,0.10291735082864761,0.8467656970024109,-0.2921660840511322,0.07713017612695694,0.8414103388786316,-0.2836070954799652,1
0.10022486746311188,0.8130816221237183,-1.0567723762733294e-07,0.1272633969783783,0.6233431696891785,-0.010537389665842056,0.12971770763397217,0.49145641922950745,-0.07233688980340958,0.1332557052373886,0.397896945476532,-0.13116851449012756,0.12152277678251266,0.2652815580368042,-0.18656709790229797,0.04705723002552986,0.5081630945205688,-0.19015878438949585,0.16019296646118164,0.4913801848888397,-0.23697659373283386,0.1620178073644638,0.5683099627494812,-0.21687822043895721,0.12716500461101532,0.6011389493942261,-0.20348146557807922,0.041154492646455765,0.6145507097244263,-0.2244006097316742,0.15832671523094177,0.5697076916694641,-0.2548449635505676,0.1485433578491211,0.6510140895843506,-0.19107934832572937,0.10267072916030884,0.6710594296455383,-0.15461452305316925,0.04215949773788452,0.734968900680542,-0.25678256154060364,0.14692014455795288,0.695090115070343,-0.27668827772140503,0.13455654680728912,0.7523095607757568,-0.20004597306251526,0.09015367180109024,0.7597391605377197,-0.16164007782936096,0.048024170100688934,0.8425931930541992,-0.29294252395629883,0.10856875032186508,0.8527602553367615,-0.3290765881538391,0.10476884245872498,0.8476179242134094,-0.3160362243652344,0.08224965631961823,0.831205427646637,-0.3103851079940796,1
0.11024486273527145,0.8192585110664368,-8.04807029908261e-08,0.13382667303085327,0.6221255660057068,-0.011451905593276024,0.13201716542243958,0.48444706201553345,-0.07409251481294632,0.13031107187271118,0.3949781060218811,-0.1332751214504242,0.11916130036115646,0.26092076301574707,-0.18912778794765472,0.048183634877204895,0.5053429007530212,-0.19536937773227692,0.1517065167427063,0.4853096604347229,-0.23765592277050018,0.15574754774570465,0.5691695809364319,-0.21064715087413788,0.1265871822834015,0.6058291792869568,-0.19244517385959625,0.04121366888284683,0.6146647930145264,-0.22748322784900665,0.15099000930786133,0.5728356242179871,-0.2543119192123413,0.14265809953212738,0.6529651284217834,-0.18484899401664734,0.10029540956020355,0.6732044816017151,-0.14466385543346405,0.041474971920251846,0.7373175621032715,-0.257643461227417,0.13977445662021637,0.7009447813034058,-0.273028701543808,0.12852227687835693,0.7591434717178345,-0.1944192796945572,0.08639571815729141,0.7645935416221619,-0.15589813888072968,0.044358156621456146,0.8406506180763245,-0.2916179895401001,0.09759781509637833,0.8533856272697449,-0.32569408416748047,0.09496988356113434,0.8487187623977661,-0.3144434094429016,0.0727645680308342,0.8293734788894653,-0.3108362555503845,1
